Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Wind power generation - hourly data
2018-03-01 00:00:00,2018-03-01 01:00:00,2018-03-01 03:00:00,2018-03-01 04:00:00,633.0
2018-03-01 01:00:00,2018-03-01 02:00:00,2018-03-01 04:00:00,2018-03-01 05:00:00,618.0
2018-03-01 02:00:00,2018-03-01 03:00:00,2018-03-01 05:00:00,2018-03-01 06:00:00,608.0
2018-03-01 03:00:00,2018-03-01 04:00:00,2018-03-01 06:00:00,2018-03-01 07:00:00,543.0
2018-03-01 04:00:00,2018-03-01 05:00:00,2018-03-01 07:00:00,2018-03-01 08:00:00,463.0
2018-03-01 05:00:00,2018-03-01 06:00:00,2018-03-01 08:00:00,2018-03-01 09:00:00,411.0
2018-03-01 06:00:00,2018-03-01 07:00:00,2018-03-01 09:00:00,2018-03-01 10:00:00,361.0
2018-03-01 07:00:00,2018-03-01 08:00:00,2018-03-01 10:00:00,2018-03-01 11:00:00,295.0
2018-03-01 08:00:00,2018-03-01 09:00:00,2018-03-01 11:00:00,2018-03-01 12:00:00,254.0
2018-03-01 09:00:00,2018-03-01 10:00:00,2018-03-01 12:00:00,2018-03-01 13:00:00,144.0
2018-03-01 10:00:00,2018-03-01 11:00:00,2018-03-01 13:00:00,2018-03-01 14:00:00,74.0
2018-03-01 11:00:00,2018-03-01 12:00:00,2018-03-01 14:00:00,2018-03-01 15:00:00,47.0
2018-03-01 12:00:00,2018-03-01 13:00:00,2018-03-01 15:00:00,2018-03-01 16:00:00,39.0
2018-03-01 13:00:00,2018-03-01 14:00:00,2018-03-01 16:00:00,2018-03-01 17:00:00,37.0
2018-03-01 14:00:00,2018-03-01 15:00:00,2018-03-01 17:00:00,2018-03-01 18:00:00,39.0
2018-03-01 15:00:00,2018-03-01 16:00:00,2018-03-01 18:00:00,2018-03-01 19:00:00,53.0
2018-03-01 16:00:00,2018-03-01 17:00:00,2018-03-01 19:00:00,2018-03-01 20:00:00,60.0
2018-03-01 17:00:00,2018-03-01 18:00:00,2018-03-01 20:00:00,2018-03-01 21:00:00,66.0
2018-03-01 18:00:00,2018-03-01 19:00:00,2018-03-01 21:00:00,2018-03-01 22:00:00,53.0
2018-03-01 19:00:00,2018-03-01 20:00:00,2018-03-01 22:00:00,2018-03-01 23:00:00,35.0
2018-03-01 20:00:00,2018-03-01 21:00:00,2018-03-01 23:00:00,2018-03-02 00:00:00,22.0
2018-03-01 21:00:00,2018-03-01 22:00:00,2018-03-02 00:00:00,2018-03-02 01:00:00,20.0
2018-03-01 22:00:00,2018-03-01 23:00:00,2018-03-02 01:00:00,2018-03-02 02:00:00,25.0
2018-03-01 23:00:00,2018-03-02 00:00:00,2018-03-02 02:00:00,2018-03-02 03:00:00,23.0
2018-03-02 00:00:00,2018-03-02 01:00:00,2018-03-02 03:00:00,2018-03-02 04:00:00,30.0
2018-03-02 01:00:00,2018-03-02 02:00:00,2018-03-02 04:00:00,2018-03-02 05:00:00,30.0
2018-03-02 02:00:00,2018-03-02 03:00:00,2018-03-02 05:00:00,2018-03-02 06:00:00,31.0
2018-03-02 03:00:00,2018-03-02 04:00:00,2018-03-02 06:00:00,2018-03-02 07:00:00,42.0
2018-03-02 04:00:00,2018-03-02 05:00:00,2018-03-02 07:00:00,2018-03-02 08:00:00,49.0
2018-03-02 05:00:00,2018-03-02 06:00:00,2018-03-02 08:00:00,2018-03-02 09:00:00,43.0
2018-03-02 06:00:00,2018-03-02 07:00:00,2018-03-02 09:00:00,2018-03-02 10:00:00,42.0
2018-03-02 07:00:00,2018-03-02 08:00:00,2018-03-02 10:00:00,2018-03-02 11:00:00,31.0
2018-03-02 08:00:00,2018-03-02 09:00:00,2018-03-02 11:00:00,2018-03-02 12:00:00,21.0
2018-03-02 09:00:00,2018-03-02 10:00:00,2018-03-02 12:00:00,2018-03-02 13:00:00,16.0
2018-03-02 10:00:00,2018-03-02 11:00:00,2018-03-02 13:00:00,2018-03-02 14:00:00,15.0
2018-03-02 11:00:00,2018-03-02 12:00:00,2018-03-02 14:00:00,2018-03-02 15:00:00,15.0
2018-03-02 12:00:00,2018-03-02 13:00:00,2018-03-02 15:00:00,2018-03-02 16:00:00,22.0
2018-03-02 13:00:00,2018-03-02 14:00:00,2018-03-02 16:00:00,2018-03-02 17:00:00,30.0
2018-03-02 14:00:00,2018-03-02 15:00:00,2018-03-02 17:00:00,2018-03-02 18:00:00,46.0
2018-03-02 15:00:00,2018-03-02 16:00:00,2018-03-02 18:00:00,2018-03-02 19:00:00,69.0
2018-03-02 16:00:00,2018-03-02 17:00:00,2018-03-02 19:00:00,2018-03-02 20:00:00,108.0
2018-03-02 17:00:00,2018-03-02 18:00:00,2018-03-02 20:00:00,2018-03-02 21:00:00,132.0
2018-03-02 18:00:00,2018-03-02 19:00:00,2018-03-02 21:00:00,2018-03-02 22:00:00,142.0
2018-03-02 19:00:00,2018-03-02 20:00:00,2018-03-02 22:00:00,2018-03-02 23:00:00,120.0
2018-03-02 20:00:00,2018-03-02 21:00:00,2018-03-02 23:00:00,2018-03-03 00:00:00,110.0
2018-03-02 21:00:00,2018-03-02 22:00:00,2018-03-03 00:00:00,2018-03-03 01:00:00,111.0
2018-03-02 22:00:00,2018-03-02 23:00:00,2018-03-03 01:00:00,2018-03-03 02:00:00,124.0
2018-03-02 23:00:00,2018-03-03 00:00:00,2018-03-03 02:00:00,2018-03-03 03:00:00,127.0
2018-03-03 00:00:00,2018-03-03 01:00:00,2018-03-03 03:00:00,2018-03-03 04:00:00,128.0
2018-03-03 01:00:00,2018-03-03 02:00:00,2018-03-03 04:00:00,2018-03-03 05:00:00,137.0
2018-03-03 02:00:00,2018-03-03 03:00:00,2018-03-03 05:00:00,2018-03-03 06:00:00,159.0
2018-03-03 03:00:00,2018-03-03 04:00:00,2018-03-03 06:00:00,2018-03-03 07:00:00,155.0
2018-03-03 04:00:00,2018-03-03 05:00:00,2018-03-03 07:00:00,2018-03-03 08:00:00,180.0
2018-03-03 05:00:00,2018-03-03 06:00:00,2018-03-03 08:00:00,2018-03-03 09:00:00,198.0
2018-03-03 06:00:00,2018-03-03 07:00:00,2018-03-03 09:00:00,2018-03-03 10:00:00,221.0
2018-03-03 07:00:00,2018-03-03 08:00:00,2018-03-03 10:00:00,2018-03-03 11:00:00,199.0
2018-03-03 08:00:00,2018-03-03 09:00:00,2018-03-03 11:00:00,2018-03-03 12:00:00,97.0
2018-03-03 09:00:00,2018-03-03 10:00:00,2018-03-03 12:00:00,2018-03-03 13:00:00,74.0
2018-03-03 10:00:00,2018-03-03 11:00:00,2018-03-03 13:00:00,2018-03-03 14:00:00,57.0
2018-03-03 11:00:00,2018-03-03 12:00:00,2018-03-03 14:00:00,2018-03-03 15:00:00,45.0
2018-03-03 12:00:00,2018-03-03 13:00:00,2018-03-03 15:00:00,2018-03-03 16:00:00,41.0
2018-03-03 13:00:00,2018-03-03 14:00:00,2018-03-03 16:00:00,2018-03-03 17:00:00,56.0
2018-03-03 14:00:00,2018-03-03 15:00:00,2018-03-03 17:00:00,2018-03-03 18:00:00,77.0
2018-03-03 15:00:00,2018-03-03 16:00:00,2018-03-03 18:00:00,2018-03-03 19:00:00,107.0
2018-03-03 16:00:00,2018-03-03 17:00:00,2018-03-03 19:00:00,2018-03-03 20:00:00,182.0
2018-03-03 17:00:00,2018-03-03 18:00:00,2018-03-03 20:00:00,2018-03-03 21:00:00,237.0
2018-03-03 18:00:00,2018-03-03 19:00:00,2018-03-03 21:00:00,2018-03-03 22:00:00,249.0
2018-03-03 19:00:00,2018-03-03 20:00:00,2018-03-03 22:00:00,2018-03-03 23:00:00,255.0
2018-03-03 20:00:00,2018-03-03 21:00:00,2018-03-03 23:00:00,2018-03-04 00:00:00,235.0
2018-03-03 21:00:00,2018-03-03 22:00:00,2018-03-04 00:00:00,2018-03-04 01:00:00,219.0
2018-03-03 22:00:00,2018-03-03 23:00:00,2018-03-04 01:00:00,2018-03-04 02:00:00,213.0
2018-03-03 23:00:00,2018-03-04 00:00:00,2018-03-04 02:00:00,2018-03-04 03:00:00,200.0
2018-03-04 00:00:00,2018-03-04 01:00:00,2018-03-04 03:00:00,2018-03-04 04:00:00,207.0
2018-03-04 01:00:00,2018-03-04 02:00:00,2018-03-04 04:00:00,2018-03-04 05:00:00,197.0
2018-03-04 02:00:00,2018-03-04 03:00:00,2018-03-04 05:00:00,2018-03-04 06:00:00,198.0
2018-03-04 03:00:00,2018-03-04 04:00:00,2018-03-04 06:00:00,2018-03-04 07:00:00,197.0
2018-03-04 04:00:00,2018-03-04 05:00:00,2018-03-04 07:00:00,2018-03-04 08:00:00,205.0
2018-03-04 05:00:00,2018-03-04 06:00:00,2018-03-04 08:00:00,2018-03-04 09:00:00,225.0
2018-03-04 06:00:00,2018-03-04 07:00:00,2018-03-04 09:00:00,2018-03-04 10:00:00,228.0
2018-03-04 07:00:00,2018-03-04 08:00:00,2018-03-04 10:00:00,2018-03-04 11:00:00,183.0
2018-03-04 08:00:00,2018-03-04 09:00:00,2018-03-04 11:00:00,2018-03-04 12:00:00,133.0
2018-03-04 09:00:00,2018-03-04 10:00:00,2018-03-04 12:00:00,2018-03-04 13:00:00,73.0
2018-03-04 10:00:00,2018-03-04 11:00:00,2018-03-04 13:00:00,2018-03-04 14:00:00,68.0
2018-03-04 11:00:00,2018-03-04 12:00:00,2018-03-04 14:00:00,2018-03-04 15:00:00,59.0
2018-03-04 12:00:00,2018-03-04 13:00:00,2018-03-04 15:00:00,2018-03-04 16:00:00,64.0
2018-03-04 13:00:00,2018-03-04 14:00:00,2018-03-04 16:00:00,2018-03-04 17:00:00,74.0
2018-03-04 14:00:00,2018-03-04 15:00:00,2018-03-04 17:00:00,2018-03-04 18:00:00,112.0
2018-03-04 15:00:00,2018-03-04 16:00:00,2018-03-04 18:00:00,2018-03-04 19:00:00,221.0
2018-03-04 16:00:00,2018-03-04 17:00:00,2018-03-04 19:00:00,2018-03-04 20:00:00,360.0
2018-03-04 17:00:00,2018-03-04 18:00:00,2018-03-04 20:00:00,2018-03-04 21:00:00,456.0
2018-03-04 18:00:00,2018-03-04 19:00:00,2018-03-04 21:00:00,2018-03-04 22:00:00,488.0
2018-03-04 19:00:00,2018-03-04 20:00:00,2018-03-04 22:00:00,2018-03-04 23:00:00,485.0
2018-03-04 20:00:00,2018-03-04 21:00:00,2018-03-04 23:00:00,2018-03-05 00:00:00,507.0
2018-03-04 21:00:00,2018-03-04 22:00:00,2018-03-05 00:00:00,2018-03-05 01:00:00,414.0
2018-03-04 22:00:00,2018-03-04 23:00:00,2018-03-05 01:00:00,2018-03-05 02:00:00,337.0
2018-03-04 23:00:00,2018-03-05 00:00:00,2018-03-05 02:00:00,2018-03-05 03:00:00,280.0
2018-03-05 00:00:00,2018-03-05 01:00:00,2018-03-05 03:00:00,2018-03-05 04:00:00,206.0
2018-03-05 01:00:00,2018-03-05 02:00:00,2018-03-05 04:00:00,2018-03-05 05:00:00,178.0
2018-03-05 02:00:00,2018-03-05 03:00:00,2018-03-05 05:00:00,2018-03-05 06:00:00,167.0
2018-03-05 03:00:00,2018-03-05 04:00:00,2018-03-05 06:00:00,2018-03-05 07:00:00,176.0
2018-03-05 04:00:00,2018-03-05 05:00:00,2018-03-05 07:00:00,2018-03-05 08:00:00,195.0
2018-03-05 05:00:00,2018-03-05 06:00:00,2018-03-05 08:00:00,2018-03-05 09:00:00,229.0
2018-03-05 06:00:00,2018-03-05 07:00:00,2018-03-05 09:00:00,2018-03-05 10:00:00,257.0
2018-03-05 07:00:00,2018-03-05 08:00:00,2018-03-05 10:00:00,2018-03-05 11:00:00,229.0
2018-03-05 08:00:00,2018-03-05 09:00:00,2018-03-05 11:00:00,2018-03-05 12:00:00,138.0
2018-03-05 09:00:00,2018-03-05 10:00:00,2018-03-05 12:00:00,2018-03-05 13:00:00,90.0
2018-03-05 10:00:00,2018-03-05 11:00:00,2018-03-05 13:00:00,2018-03-05 14:00:00,99.0
2018-03-05 11:00:00,2018-03-05 12:00:00,2018-03-05 14:00:00,2018-03-05 15:00:00,134.0
2018-03-05 12:00:00,2018-03-05 13:00:00,2018-03-05 15:00:00,2018-03-05 16:00:00,128.0
2018-03-05 13:00:00,2018-03-05 14:00:00,2018-03-05 16:00:00,2018-03-05 17:00:00,126.0
2018-03-05 14:00:00,2018-03-05 15:00:00,2018-03-05 17:00:00,2018-03-05 18:00:00,160.0
2018-03-05 15:00:00,2018-03-05 16:00:00,2018-03-05 18:00:00,2018-03-05 19:00:00,246.0
2018-03-05 16:00:00,2018-03-05 17:00:00,2018-03-05 19:00:00,2018-03-05 20:00:00,408.0
2018-03-05 17:00:00,2018-03-05 18:00:00,2018-03-05 20:00:00,2018-03-05 21:00:00,535.0
2018-03-05 18:00:00,2018-03-05 19:00:00,2018-03-05 21:00:00,2018-03-05 22:00:00,591.0
2018-03-05 19:00:00,2018-03-05 20:00:00,2018-03-05 22:00:00,2018-03-05 23:00:00,633.0
2018-03-05 20:00:00,2018-03-05 21:00:00,2018-03-05 23:00:00,2018-03-06 00:00:00,662.0
2018-03-05 21:00:00,2018-03-05 22:00:00,2018-03-06 00:00:00,2018-03-06 01:00:00,647.0
2018-03-05 22:00:00,2018-03-05 23:00:00,2018-03-06 01:00:00,2018-03-06 02:00:00,640.0
2018-03-05 23:00:00,2018-03-06 00:00:00,2018-03-06 02:00:00,2018-03-06 03:00:00,613.0
2018-03-06 00:00:00,2018-03-06 01:00:00,2018-03-06 03:00:00,2018-03-06 04:00:00,568.0
2018-03-06 01:00:00,2018-03-06 02:00:00,2018-03-06 04:00:00,2018-03-06 05:00:00,575.0
2018-03-06 02:00:00,2018-03-06 03:00:00,2018-03-06 05:00:00,2018-03-06 06:00:00,587.0
2018-03-06 03:00:00,2018-03-06 04:00:00,2018-03-06 06:00:00,2018-03-06 07:00:00,586.0
2018-03-06 04:00:00,2018-03-06 05:00:00,2018-03-06 07:00:00,2018-03-06 08:00:00,603.0
2018-03-06 05:00:00,2018-03-06 06:00:00,2018-03-06 08:00:00,2018-03-06 09:00:00,642.0
2018-03-06 06:00:00,2018-03-06 07:00:00,2018-03-06 09:00:00,2018-03-06 10:00:00,597.0
2018-03-06 07:00:00,2018-03-06 08:00:00,2018-03-06 10:00:00,2018-03-06 11:00:00,484.0
2018-03-06 08:00:00,2018-03-06 09:00:00,2018-03-06 11:00:00,2018-03-06 12:00:00,413.0
2018-03-06 09:00:00,2018-03-06 10:00:00,2018-03-06 12:00:00,2018-03-06 13:00:00,402.0
2018-03-06 10:00:00,2018-03-06 11:00:00,2018-03-06 13:00:00,2018-03-06 14:00:00,426.0
2018-03-06 11:00:00,2018-03-06 12:00:00,2018-03-06 14:00:00,2018-03-06 15:00:00,451.0
2018-03-06 12:00:00,2018-03-06 13:00:00,2018-03-06 15:00:00,2018-03-06 16:00:00,456.0
2018-03-06 13:00:00,2018-03-06 14:00:00,2018-03-06 16:00:00,2018-03-06 17:00:00,448.0
2018-03-06 14:00:00,2018-03-06 15:00:00,2018-03-06 17:00:00,2018-03-06 18:00:00,475.0
2018-03-06 15:00:00,2018-03-06 16:00:00,2018-03-06 18:00:00,2018-03-06 19:00:00,554.0
2018-03-06 16:00:00,2018-03-06 17:00:00,2018-03-06 19:00:00,2018-03-06 20:00:00,738.0
2018-03-06 17:00:00,2018-03-06 18:00:00,2018-03-06 20:00:00,2018-03-06 21:00:00,891.0
2018-03-06 18:00:00,2018-03-06 19:00:00,2018-03-06 21:00:00,2018-03-06 22:00:00,978.0
2018-03-06 19:00:00,2018-03-06 20:00:00,2018-03-06 22:00:00,2018-03-06 23:00:00,958.0
2018-03-06 20:00:00,2018-03-06 21:00:00,2018-03-06 23:00:00,2018-03-07 00:00:00,881.0
2018-03-06 21:00:00,2018-03-06 22:00:00,2018-03-07 00:00:00,2018-03-07 01:00:00,747.0
2018-03-06 22:00:00,2018-03-06 23:00:00,2018-03-07 01:00:00,2018-03-07 02:00:00,703.0
2018-03-06 23:00:00,2018-03-07 00:00:00,2018-03-07 02:00:00,2018-03-07 03:00:00,706.0
2018-03-07 00:00:00,2018-03-07 01:00:00,2018-03-07 03:00:00,2018-03-07 04:00:00,752.0
2018-03-07 01:00:00,2018-03-07 02:00:00,2018-03-07 04:00:00,2018-03-07 05:00:00,831.0
2018-03-07 02:00:00,2018-03-07 03:00:00,2018-03-07 05:00:00,2018-03-07 06:00:00,863.0
2018-03-07 03:00:00,2018-03-07 04:00:00,2018-03-07 06:00:00,2018-03-07 07:00:00,912.0
2018-03-07 04:00:00,2018-03-07 05:00:00,2018-03-07 07:00:00,2018-03-07 08:00:00,997.0
2018-03-07 05:00:00,2018-03-07 06:00:00,2018-03-07 08:00:00,2018-03-07 09:00:00,1069.0
2018-03-07 06:00:00,2018-03-07 07:00:00,2018-03-07 09:00:00,2018-03-07 10:00:00,980.0
2018-03-07 07:00:00,2018-03-07 08:00:00,2018-03-07 10:00:00,2018-03-07 11:00:00,695.0
2018-03-07 08:00:00,2018-03-07 09:00:00,2018-03-07 11:00:00,2018-03-07 12:00:00,454.0
2018-03-07 09:00:00,2018-03-07 10:00:00,2018-03-07 12:00:00,2018-03-07 13:00:00,347.0
2018-03-07 10:00:00,2018-03-07 11:00:00,2018-03-07 13:00:00,2018-03-07 14:00:00,267.0
2018-03-07 11:00:00,2018-03-07 12:00:00,2018-03-07 14:00:00,2018-03-07 15:00:00,240.0
2018-03-07 12:00:00,2018-03-07 13:00:00,2018-03-07 15:00:00,2018-03-07 16:00:00,228.0
2018-03-07 13:00:00,2018-03-07 14:00:00,2018-03-07 16:00:00,2018-03-07 17:00:00,260.0
2018-03-07 14:00:00,2018-03-07 15:00:00,2018-03-07 17:00:00,2018-03-07 18:00:00,305.0
2018-03-07 15:00:00,2018-03-07 16:00:00,2018-03-07 18:00:00,2018-03-07 19:00:00,426.0
2018-03-07 16:00:00,2018-03-07 17:00:00,2018-03-07 19:00:00,2018-03-07 20:00:00,630.0
2018-03-07 17:00:00,2018-03-07 18:00:00,2018-03-07 20:00:00,2018-03-07 21:00:00,823.0
2018-03-07 18:00:00,2018-03-07 19:00:00,2018-03-07 21:00:00,2018-03-07 22:00:00,940.0
2018-03-07 19:00:00,2018-03-07 20:00:00,2018-03-07 22:00:00,2018-03-07 23:00:00,984.0
2018-03-07 20:00:00,2018-03-07 21:00:00,2018-03-07 23:00:00,2018-03-08 00:00:00,963.0
2018-03-07 21:00:00,2018-03-07 22:00:00,2018-03-08 00:00:00,2018-03-08 01:00:00,798.0
2018-03-07 22:00:00,2018-03-07 23:00:00,2018-03-08 01:00:00,2018-03-08 02:00:00,653.0
2018-03-07 23:00:00,2018-03-08 00:00:00,2018-03-08 02:00:00,2018-03-08 03:00:00,574.0
2018-03-08 00:00:00,2018-03-08 01:00:00,2018-03-08 03:00:00,2018-03-08 04:00:00,576.0
2018-03-08 01:00:00,2018-03-08 02:00:00,2018-03-08 04:00:00,2018-03-08 05:00:00,561.0
2018-03-08 02:00:00,2018-03-08 03:00:00,2018-03-08 05:00:00,2018-03-08 06:00:00,575.0
2018-03-08 03:00:00,2018-03-08 04:00:00,2018-03-08 06:00:00,2018-03-08 07:00:00,586.0
2018-03-08 04:00:00,2018-03-08 05:00:00,2018-03-08 07:00:00,2018-03-08 08:00:00,625.0
2018-03-08 05:00:00,2018-03-08 06:00:00,2018-03-08 08:00:00,2018-03-08 09:00:00,677.0
2018-03-08 06:00:00,2018-03-08 07:00:00,2018-03-08 09:00:00,2018-03-08 10:00:00,652.0
2018-03-08 07:00:00,2018-03-08 08:00:00,2018-03-08 10:00:00,2018-03-08 11:00:00,412.0
2018-03-08 08:00:00,2018-03-08 09:00:00,2018-03-08 11:00:00,2018-03-08 12:00:00,261.0
2018-03-08 09:00:00,2018-03-08 10:00:00,2018-03-08 12:00:00,2018-03-08 13:00:00,241.0
2018-03-08 10:00:00,2018-03-08 11:00:00,2018-03-08 13:00:00,2018-03-08 14:00:00,204.0
2018-03-08 11:00:00,2018-03-08 12:00:00,2018-03-08 14:00:00,2018-03-08 15:00:00,186.0
2018-03-08 12:00:00,2018-03-08 13:00:00,2018-03-08 15:00:00,2018-03-08 16:00:00,186.0
2018-03-08 13:00:00,2018-03-08 14:00:00,2018-03-08 16:00:00,2018-03-08 17:00:00,210.0
2018-03-08 14:00:00,2018-03-08 15:00:00,2018-03-08 17:00:00,2018-03-08 18:00:00,297.0
2018-03-08 15:00:00,2018-03-08 16:00:00,2018-03-08 18:00:00,2018-03-08 19:00:00,401.0
2018-03-08 16:00:00,2018-03-08 17:00:00,2018-03-08 19:00:00,2018-03-08 20:00:00,486.0
2018-03-08 17:00:00,2018-03-08 18:00:00,2018-03-08 20:00:00,2018-03-08 21:00:00,560.0
2018-03-08 18:00:00,2018-03-08 19:00:00,2018-03-08 21:00:00,2018-03-08 22:00:00,642.0
2018-03-08 19:00:00,2018-03-08 20:00:00,2018-03-08 22:00:00,2018-03-08 23:00:00,656.0
2018-03-08 20:00:00,2018-03-08 21:00:00,2018-03-08 23:00:00,2018-03-09 00:00:00,668.0
2018-03-08 21:00:00,2018-03-08 22:00:00,2018-03-09 00:00:00,2018-03-09 01:00:00,603.0
2018-03-08 22:00:00,2018-03-08 23:00:00,2018-03-09 01:00:00,2018-03-09 02:00:00,551.0
2018-03-08 23:00:00,2018-03-09 00:00:00,2018-03-09 02:00:00,2018-03-09 03:00:00,550.0
2018-03-09 00:00:00,2018-03-09 01:00:00,2018-03-09 03:00:00,2018-03-09 04:00:00,595.0
2018-03-09 01:00:00,2018-03-09 02:00:00,2018-03-09 04:00:00,2018-03-09 05:00:00,641.0
2018-03-09 02:00:00,2018-03-09 03:00:00,2018-03-09 05:00:00,2018-03-09 06:00:00,680.0
2018-03-09 03:00:00,2018-03-09 04:00:00,2018-03-09 06:00:00,2018-03-09 07:00:00,676.0
2018-03-09 04:00:00,2018-03-09 05:00:00,2018-03-09 07:00:00,2018-03-09 08:00:00,676.0
2018-03-09 05:00:00,2018-03-09 06:00:00,2018-03-09 08:00:00,2018-03-09 09:00:00,685.0
2018-03-09 06:00:00,2018-03-09 07:00:00,2018-03-09 09:00:00,2018-03-09 10:00:00,667.0
2018-03-09 07:00:00,2018-03-09 08:00:00,2018-03-09 10:00:00,2018-03-09 11:00:00,613.0
2018-03-09 08:00:00,2018-03-09 09:00:00,2018-03-09 11:00:00,2018-03-09 12:00:00,565.0
2018-03-09 09:00:00,2018-03-09 10:00:00,2018-03-09 12:00:00,2018-03-09 13:00:00,517.0
2018-03-09 10:00:00,2018-03-09 11:00:00,2018-03-09 13:00:00,2018-03-09 14:00:00,480.0
2018-03-09 11:00:00,2018-03-09 12:00:00,2018-03-09 14:00:00,2018-03-09 15:00:00,477.0
2018-03-09 12:00:00,2018-03-09 13:00:00,2018-03-09 15:00:00,2018-03-09 16:00:00,517.0
2018-03-09 13:00:00,2018-03-09 14:00:00,2018-03-09 16:00:00,2018-03-09 17:00:00,536.0
2018-03-09 14:00:00,2018-03-09 15:00:00,2018-03-09 17:00:00,2018-03-09 18:00:00,571.0
2018-03-09 15:00:00,2018-03-09 16:00:00,2018-03-09 18:00:00,2018-03-09 19:00:00,612.0
2018-03-09 16:00:00,2018-03-09 17:00:00,2018-03-09 19:00:00,2018-03-09 20:00:00,640.0
2018-03-09 17:00:00,2018-03-09 18:00:00,2018-03-09 20:00:00,2018-03-09 21:00:00,651.0
2018-03-09 18:00:00,2018-03-09 19:00:00,2018-03-09 21:00:00,2018-03-09 22:00:00,633.0
2018-03-09 19:00:00,2018-03-09 20:00:00,2018-03-09 22:00:00,2018-03-09 23:00:00,605.0
2018-03-09 20:00:00,2018-03-09 21:00:00,2018-03-09 23:00:00,2018-03-10 00:00:00,568.0
2018-03-09 21:00:00,2018-03-09 22:00:00,2018-03-10 00:00:00,2018-03-10 01:00:00,550.0
2018-03-09 22:00:00,2018-03-09 23:00:00,2018-03-10 01:00:00,2018-03-10 02:00:00,565.0
2018-03-09 23:00:00,2018-03-10 00:00:00,2018-03-10 02:00:00,2018-03-10 03:00:00,529.0
2018-03-10 00:00:00,2018-03-10 01:00:00,2018-03-10 03:00:00,2018-03-10 04:00:00,531.0
2018-03-10 01:00:00,2018-03-10 02:00:00,2018-03-10 04:00:00,2018-03-10 05:00:00,558.0
2018-03-10 02:00:00,2018-03-10 03:00:00,2018-03-10 05:00:00,2018-03-10 06:00:00,608.0
2018-03-10 03:00:00,2018-03-10 04:00:00,2018-03-10 06:00:00,2018-03-10 07:00:00,594.0
2018-03-10 04:00:00,2018-03-10 05:00:00,2018-03-10 07:00:00,2018-03-10 08:00:00,572.0
2018-03-10 05:00:00,2018-03-10 06:00:00,2018-03-10 08:00:00,2018-03-10 09:00:00,551.0
2018-03-10 06:00:00,2018-03-10 07:00:00,2018-03-10 09:00:00,2018-03-10 10:00:00,508.0
2018-03-10 07:00:00,2018-03-10 08:00:00,2018-03-10 10:00:00,2018-03-10 11:00:00,478.0
2018-03-10 08:00:00,2018-03-10 09:00:00,2018-03-10 11:00:00,2018-03-10 12:00:00,431.0
2018-03-10 09:00:00,2018-03-10 10:00:00,2018-03-10 12:00:00,2018-03-10 13:00:00,397.0
2018-03-10 10:00:00,2018-03-10 11:00:00,2018-03-10 13:00:00,2018-03-10 14:00:00,377.0
2018-03-10 11:00:00,2018-03-10 12:00:00,2018-03-10 14:00:00,2018-03-10 15:00:00,356.0
2018-03-10 12:00:00,2018-03-10 13:00:00,2018-03-10 15:00:00,2018-03-10 16:00:00,350.0
2018-03-10 13:00:00,2018-03-10 14:00:00,2018-03-10 16:00:00,2018-03-10 17:00:00,369.0
2018-03-10 14:00:00,2018-03-10 15:00:00,2018-03-10 17:00:00,2018-03-10 18:00:00,378.0
2018-03-10 15:00:00,2018-03-10 16:00:00,2018-03-10 18:00:00,2018-03-10 19:00:00,435.0
2018-03-10 16:00:00,2018-03-10 17:00:00,2018-03-10 19:00:00,2018-03-10 20:00:00,496.0
2018-03-10 17:00:00,2018-03-10 18:00:00,2018-03-10 20:00:00,2018-03-10 21:00:00,545.0
2018-03-10 18:00:00,2018-03-10 19:00:00,2018-03-10 21:00:00,2018-03-10 22:00:00,561.0
2018-03-10 19:00:00,2018-03-10 20:00:00,2018-03-10 22:00:00,2018-03-10 23:00:00,557.0
2018-03-10 20:00:00,2018-03-10 21:00:00,2018-03-10 23:00:00,2018-03-11 00:00:00,538.0
2018-03-10 21:00:00,2018-03-10 22:00:00,2018-03-11 00:00:00,2018-03-11 01:00:00,529.0
2018-03-10 22:00:00,2018-03-10 23:00:00,2018-03-11 01:00:00,2018-03-11 02:00:00,510.0
2018-03-10 23:00:00,2018-03-11 00:00:00,2018-03-11 02:00:00,2018-03-11 03:00:00,464.0
2018-03-11 00:00:00,2018-03-11 01:00:00,2018-03-11 03:00:00,2018-03-11 04:00:00,413.0
2018-03-11 01:00:00,2018-03-11 02:00:00,2018-03-11 04:00:00,2018-03-11 05:00:00,362.0
2018-03-11 02:00:00,2018-03-11 03:00:00,2018-03-11 05:00:00,2018-03-11 06:00:00,322.0
2018-03-11 03:00:00,2018-03-11 04:00:00,2018-03-11 06:00:00,2018-03-11 07:00:00,308.0
2018-03-11 04:00:00,2018-03-11 05:00:00,2018-03-11 07:00:00,2018-03-11 08:00:00,263.0
2018-03-11 05:00:00,2018-03-11 06:00:00,2018-03-11 08:00:00,2018-03-11 09:00:00,240.0
2018-03-11 06:00:00,2018-03-11 07:00:00,2018-03-11 09:00:00,2018-03-11 10:00:00,227.0
2018-03-11 07:00:00,2018-03-11 08:00:00,2018-03-11 10:00:00,2018-03-11 11:00:00,198.0
2018-03-11 08:00:00,2018-03-11 09:00:00,2018-03-11 11:00:00,2018-03-11 12:00:00,208.0
