Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Up-regulating price in the Balancing energy market
14.4.2018 0:00,14.4.2018 1:00,14.4.2018 3:00,14.4.2018 4:00,29
14.4.2018 1:00,14.4.2018 2:00,14.4.2018 4:00,14.4.2018 5:00,29.92
14.4.2018 2:00,14.4.2018 3:00,14.4.2018 5:00,14.4.2018 6:00,33.67
14.4.2018 3:00,14.4.2018 4:00,14.4.2018 6:00,14.4.2018 7:00,32.8
14.4.2018 4:00,14.4.2018 5:00,14.4.2018 7:00,14.4.2018 8:00,36.93
14.4.2018 5:00,14.4.2018 6:00,14.4.2018 8:00,14.4.2018 9:00,38.91
14.4.2018 6:00,14.4.2018 7:00,14.4.2018 9:00,14.4.2018 10:00,39.74
14.4.2018 7:00,14.4.2018 8:00,14.4.2018 10:00,14.4.2018 11:00,39.92
14.4.2018 8:00,14.4.2018 9:00,14.4.2018 11:00,14.4.2018 12:00,39.87
14.4.2018 9:00,14.4.2018 10:00,14.4.2018 12:00,14.4.2018 13:00,39.77
14.4.2018 10:00,14.4.2018 11:00,14.4.2018 13:00,14.4.2018 14:00,39.47
14.4.2018 11:00,14.4.2018 12:00,14.4.2018 14:00,14.4.2018 15:00,39.14
14.4.2018 12:00,14.4.2018 13:00,14.4.2018 15:00,14.4.2018 16:00,38.96
14.4.2018 13:00,14.4.2018 14:00,14.4.2018 16:00,14.4.2018 17:00,38.87
14.4.2018 14:00,14.4.2018 15:00,14.4.2018 17:00,14.4.2018 18:00,39.06
14.4.2018 15:00,14.4.2018 16:00,14.4.2018 18:00,14.4.2018 19:00,39.34
14.4.2018 16:00,14.4.2018 17:00,14.4.2018 19:00,14.4.2018 20:00,40.05
14.4.2018 17:00,14.4.2018 18:00,14.4.2018 20:00,14.4.2018 21:00,40.95
14.4.2018 18:00,14.4.2018 19:00,14.4.2018 21:00,14.4.2018 22:00,41.03
14.4.2018 19:00,14.4.2018 20:00,14.4.2018 22:00,14.4.2018 23:00,41.14
14.4.2018 20:00,14.4.2018 21:00,14.4.2018 23:00,15.4.2018 0:00,40.95
14.4.2018 21:00,14.4.2018 22:00,15.4.2018 0:00,15.4.2018 1:00,39.99
14.4.2018 22:00,14.4.2018 23:00,15.4.2018 1:00,15.4.2018 2:00,39.56
14.4.2018 23:00,15.4.2018 0:00,15.4.2018 2:00,15.4.2018 3:00,39.3
15.4.2018 0:00,15.4.2018 1:00,15.4.2018 3:00,15.4.2018 4:00,38.97
15.4.2018 1:00,15.4.2018 2:00,15.4.2018 4:00,15.4.2018 5:00,38.91
15.4.2018 2:00,15.4.2018 3:00,15.4.2018 5:00,15.4.2018 6:00,39.02
15.4.2018 3:00,15.4.2018 4:00,15.4.2018 6:00,15.4.2018 7:00,38.98
15.4.2018 4:00,15.4.2018 5:00,15.4.2018 7:00,15.4.2018 8:00,39.11
15.4.2018 5:00,15.4.2018 6:00,15.4.2018 8:00,15.4.2018 9:00,39.53
15.4.2018 6:00,15.4.2018 7:00,15.4.2018 9:00,15.4.2018 10:00,39.85
15.4.2018 7:00,15.4.2018 8:00,15.4.2018 10:00,15.4.2018 11:00,40.13
15.4.2018 8:00,15.4.2018 9:00,15.4.2018 11:00,15.4.2018 12:00,40.57
15.4.2018 9:00,15.4.2018 10:00,15.4.2018 12:00,15.4.2018 13:00,40.57
15.4.2018 10:00,15.4.2018 11:00,15.4.2018 13:00,15.4.2018 14:00,39.89
15.4.2018 11:00,15.4.2018 12:00,15.4.2018 14:00,15.4.2018 15:00,39.5
15.4.2018 12:00,15.4.2018 13:00,15.4.2018 15:00,15.4.2018 16:00,39.38
15.4.2018 13:00,15.4.2018 14:00,15.4.2018 16:00,15.4.2018 17:00,39.33
15.4.2018 14:00,15.4.2018 15:00,15.4.2018 17:00,15.4.2018 18:00,39.39
15.4.2018 15:00,15.4.2018 16:00,15.4.2018 18:00,15.4.2018 19:00,39.64
15.4.2018 16:00,15.4.2018 17:00,15.4.2018 19:00,15.4.2018 20:00,39.76
15.4.2018 17:00,15.4.2018 18:00,15.4.2018 20:00,15.4.2018 21:00,41.17
15.4.2018 18:00,15.4.2018 19:00,15.4.2018 21:00,15.4.2018 22:00,42.49
15.4.2018 19:00,15.4.2018 20:00,15.4.2018 22:00,15.4.2018 23:00,41.73
15.4.2018 20:00,15.4.2018 21:00,15.4.2018 23:00,16.4.2018 0:00,40.32
15.4.2018 21:00,15.4.2018 22:00,16.4.2018 0:00,16.4.2018 1:00,39.18
15.4.2018 22:00,15.4.2018 23:00,16.4.2018 1:00,16.4.2018 2:00,38.75
15.4.2018 23:00,16.4.2018 0:00,16.4.2018 2:00,16.4.2018 3:00,38.28
16.4.2018 0:00,16.4.2018 1:00,16.4.2018 3:00,16.4.2018 4:00,38.16
16.4.2018 1:00,16.4.2018 2:00,16.4.2018 4:00,16.4.2018 5:00,38.36
16.4.2018 2:00,16.4.2018 3:00,16.4.2018 5:00,16.4.2018 6:00,39.03
16.4.2018 3:00,16.4.2018 4:00,16.4.2018 6:00,16.4.2018 7:00,40.97
16.4.2018 4:00,16.4.2018 5:00,16.4.2018 7:00,16.4.2018 8:00,46.65
16.4.2018 5:00,16.4.2018 6:00,16.4.2018 8:00,16.4.2018 9:00,56.1
16.4.2018 6:00,16.4.2018 7:00,16.4.2018 9:00,16.4.2018 10:00,64.99
16.4.2018 7:00,16.4.2018 8:00,16.4.2018 10:00,16.4.2018 11:00,60.7
16.4.2018 8:00,16.4.2018 9:00,16.4.2018 11:00,16.4.2018 12:00,62.4
16.4.2018 9:00,16.4.2018 10:00,16.4.2018 12:00,16.4.2018 13:00,54.3
16.4.2018 10:00,16.4.2018 11:00,16.4.2018 13:00,16.4.2018 14:00,52.8
16.4.2018 11:00,16.4.2018 12:00,16.4.2018 14:00,16.4.2018 15:00,49.99
16.4.2018 12:00,16.4.2018 13:00,16.4.2018 15:00,16.4.2018 16:00,46.3
16.4.2018 13:00,16.4.2018 14:00,16.4.2018 16:00,16.4.2018 17:00,45.79
16.4.2018 14:00,16.4.2018 15:00,16.4.2018 17:00,16.4.2018 18:00,44.81
16.4.2018 15:00,16.4.2018 16:00,16.4.2018 18:00,16.4.2018 19:00,52
16.4.2018 16:00,16.4.2018 17:00,16.4.2018 19:00,16.4.2018 20:00,50.6
16.4.2018 17:00,16.4.2018 18:00,16.4.2018 20:00,16.4.2018 21:00,52.84
16.4.2018 18:00,16.4.2018 19:00,16.4.2018 21:00,16.4.2018 22:00,58.1
16.4.2018 19:00,16.4.2018 20:00,16.4.2018 22:00,16.4.2018 23:00,58
16.4.2018 20:00,16.4.2018 21:00,16.4.2018 23:00,17.4.2018 0:00,45
16.4.2018 21:00,16.4.2018 22:00,17.4.2018 0:00,17.4.2018 1:00,43.14
16.4.2018 22:00,16.4.2018 23:00,17.4.2018 1:00,17.4.2018 2:00,40.16
16.4.2018 23:00,17.4.2018 0:00,17.4.2018 2:00,17.4.2018 3:00,39.71
17.4.2018 0:00,17.4.2018 1:00,17.4.2018 3:00,17.4.2018 4:00,39.41
17.4.2018 1:00,17.4.2018 2:00,17.4.2018 4:00,17.4.2018 5:00,39.13
17.4.2018 2:00,17.4.2018 3:00,17.4.2018 5:00,17.4.2018 6:00,39.18
17.4.2018 3:00,17.4.2018 4:00,17.4.2018 6:00,17.4.2018 7:00,39.76
17.4.2018 4:00,17.4.2018 5:00,17.4.2018 7:00,17.4.2018 8:00,45.13
17.4.2018 5:00,17.4.2018 6:00,17.4.2018 8:00,17.4.2018 9:00,54.88
17.4.2018 6:00,17.4.2018 7:00,17.4.2018 9:00,17.4.2018 10:00,56
17.4.2018 7:00,17.4.2018 8:00,17.4.2018 10:00,17.4.2018 11:00,65
17.4.2018 8:00,17.4.2018 9:00,17.4.2018 11:00,17.4.2018 12:00,75
17.4.2018 9:00,17.4.2018 10:00,17.4.2018 12:00,17.4.2018 13:00,75
17.4.2018 10:00,17.4.2018 11:00,17.4.2018 13:00,17.4.2018 14:00,75
17.4.2018 11:00,17.4.2018 12:00,17.4.2018 14:00,17.4.2018 15:00,59
17.4.2018 12:00,17.4.2018 13:00,17.4.2018 15:00,17.4.2018 16:00,46.91
17.4.2018 13:00,17.4.2018 14:00,17.4.2018 16:00,17.4.2018 17:00,44.82
17.4.2018 14:00,17.4.2018 15:00,17.4.2018 17:00,17.4.2018 18:00,40.98
17.4.2018 15:00,17.4.2018 16:00,17.4.2018 18:00,17.4.2018 19:00,43.65
17.4.2018 16:00,17.4.2018 17:00,17.4.2018 19:00,17.4.2018 20:00,49.09
17.4.2018 17:00,17.4.2018 18:00,17.4.2018 20:00,17.4.2018 21:00,50.2
17.4.2018 18:00,17.4.2018 19:00,17.4.2018 21:00,17.4.2018 22:00,50.56
17.4.2018 19:00,17.4.2018 20:00,17.4.2018 22:00,17.4.2018 23:00,48
17.4.2018 20:00,17.4.2018 21:00,17.4.2018 23:00,18.4.2018 0:00,43.26
17.4.2018 21:00,17.4.2018 22:00,18.4.2018 0:00,18.4.2018 1:00,39.83
17.4.2018 22:00,17.4.2018 23:00,18.4.2018 1:00,18.4.2018 2:00,38.64
17.4.2018 23:00,18.4.2018 0:00,18.4.2018 2:00,18.4.2018 3:00,37.8
18.4.2018 0:00,18.4.2018 1:00,18.4.2018 3:00,18.4.2018 4:00,37.02
18.4.2018 1:00,18.4.2018 2:00,18.4.2018 4:00,18.4.2018 5:00,36.54
18.4.2018 2:00,18.4.2018 3:00,18.4.2018 5:00,18.4.2018 6:00,36.42
18.4.2018 3:00,18.4.2018 4:00,18.4.2018 6:00,18.4.2018 7:00,38.16
18.4.2018 4:00,18.4.2018 5:00,18.4.2018 7:00,18.4.2018 8:00,42.66
18.4.2018 5:00,18.4.2018 6:00,18.4.2018 8:00,18.4.2018 9:00,51.74
18.4.2018 6:00,18.4.2018 7:00,18.4.2018 9:00,18.4.2018 10:00,57.48
18.4.2018 7:00,18.4.2018 8:00,18.4.2018 10:00,18.4.2018 11:00,50.09
18.4.2018 8:00,18.4.2018 9:00,18.4.2018 11:00,18.4.2018 12:00,50.02
18.4.2018 9:00,18.4.2018 10:00,18.4.2018 12:00,18.4.2018 13:00,47.05
18.4.2018 10:00,18.4.2018 11:00,18.4.2018 13:00,18.4.2018 14:00,46.29
18.4.2018 11:00,18.4.2018 12:00,18.4.2018 14:00,18.4.2018 15:00,41.2
18.4.2018 12:00,18.4.2018 13:00,18.4.2018 15:00,18.4.2018 16:00,39.73
18.4.2018 13:00,18.4.2018 14:00,18.4.2018 16:00,18.4.2018 17:00,39.66
18.4.2018 14:00,18.4.2018 15:00,18.4.2018 17:00,18.4.2018 18:00,40.28
18.4.2018 15:00,18.4.2018 16:00,18.4.2018 18:00,18.4.2018 19:00,41.01
18.4.2018 16:00,18.4.2018 17:00,18.4.2018 19:00,18.4.2018 20:00,42.81
18.4.2018 17:00,18.4.2018 18:00,18.4.2018 20:00,18.4.2018 21:00,43.26
18.4.2018 18:00,18.4.2018 19:00,18.4.2018 21:00,18.4.2018 22:00,42.86
18.4.2018 19:00,18.4.2018 20:00,18.4.2018 22:00,18.4.2018 23:00,42.18
18.4.2018 20:00,18.4.2018 21:00,18.4.2018 23:00,19.4.2018 0:00,41.06
18.4.2018 21:00,18.4.2018 22:00,19.4.2018 0:00,19.4.2018 1:00,38.08
18.4.2018 22:00,18.4.2018 23:00,19.4.2018 1:00,19.4.2018 2:00,35.8
18.4.2018 23:00,19.4.2018 0:00,19.4.2018 2:00,19.4.2018 3:00,34.06
19.4.2018 0:00,19.4.2018 1:00,19.4.2018 3:00,19.4.2018 4:00,33.4
19.4.2018 1:00,19.4.2018 2:00,19.4.2018 4:00,19.4.2018 5:00,33.7
19.4.2018 2:00,19.4.2018 3:00,19.4.2018 5:00,19.4.2018 6:00,33.92
19.4.2018 3:00,19.4.2018 4:00,19.4.2018 6:00,19.4.2018 7:00,36.46
19.4.2018 4:00,19.4.2018 5:00,19.4.2018 7:00,19.4.2018 8:00,40.57
19.4.2018 5:00,19.4.2018 6:00,19.4.2018 8:00,19.4.2018 9:00,49.3
19.4.2018 6:00,19.4.2018 7:00,19.4.2018 9:00,19.4.2018 10:00,49.96
19.4.2018 7:00,19.4.2018 8:00,19.4.2018 10:00,19.4.2018 11:00,46.19
19.4.2018 8:00,19.4.2018 9:00,19.4.2018 11:00,19.4.2018 12:00,43
19.4.2018 9:00,19.4.2018 10:00,19.4.2018 12:00,19.4.2018 13:00,41.73
19.4.2018 10:00,19.4.2018 11:00,19.4.2018 13:00,19.4.2018 14:00,39.92
19.4.2018 11:00,19.4.2018 12:00,19.4.2018 14:00,19.4.2018 15:00,41
19.4.2018 12:00,19.4.2018 13:00,19.4.2018 15:00,19.4.2018 16:00,41
19.4.2018 13:00,19.4.2018 14:00,19.4.2018 16:00,19.4.2018 17:00,38.63
19.4.2018 14:00,19.4.2018 15:00,19.4.2018 17:00,19.4.2018 18:00,39.42
19.4.2018 15:00,19.4.2018 16:00,19.4.2018 18:00,19.4.2018 19:00,41.21
19.4.2018 16:00,19.4.2018 17:00,19.4.2018 19:00,19.4.2018 20:00,41.85
19.4.2018 17:00,19.4.2018 18:00,19.4.2018 20:00,19.4.2018 21:00,42.4
19.4.2018 18:00,19.4.2018 19:00,19.4.2018 21:00,19.4.2018 22:00,40.74
19.4.2018 19:00,19.4.2018 20:00,19.4.2018 22:00,19.4.2018 23:00,39.56
19.4.2018 20:00,19.4.2018 21:00,19.4.2018 23:00,20.4.2018 0:00,38.01
19.4.2018 21:00,19.4.2018 22:00,20.4.2018 0:00,20.4.2018 1:00,34.63
19.4.2018 22:00,19.4.2018 23:00,20.4.2018 1:00,20.4.2018 2:00,34.55
19.4.2018 23:00,20.4.2018 0:00,20.4.2018 2:00,20.4.2018 3:00,32.2
20.4.2018 0:00,20.4.2018 1:00,20.4.2018 3:00,20.4.2018 4:00,31.23
20.4.2018 1:00,20.4.2018 2:00,20.4.2018 4:00,20.4.2018 5:00,31.38
20.4.2018 2:00,20.4.2018 3:00,20.4.2018 5:00,20.4.2018 6:00,32.06
20.4.2018 3:00,20.4.2018 4:00,20.4.2018 6:00,20.4.2018 7:00,35.18
20.4.2018 4:00,20.4.2018 5:00,20.4.2018 7:00,20.4.2018 8:00,38.52
20.4.2018 5:00,20.4.2018 6:00,20.4.2018 8:00,20.4.2018 9:00,40.11
20.4.2018 6:00,20.4.2018 7:00,20.4.2018 9:00,20.4.2018 10:00,41.42
20.4.2018 7:00,20.4.2018 8:00,20.4.2018 10:00,20.4.2018 11:00,45.88
20.4.2018 8:00,20.4.2018 9:00,20.4.2018 11:00,20.4.2018 12:00,45.88
20.4.2018 9:00,20.4.2018 10:00,20.4.2018 12:00,20.4.2018 13:00,43.7
20.4.2018 10:00,20.4.2018 11:00,20.4.2018 13:00,20.4.2018 14:00,41
20.4.2018 11:00,20.4.2018 12:00,20.4.2018 14:00,20.4.2018 15:00,39.12
20.4.2018 12:00,20.4.2018 13:00,20.4.2018 15:00,20.4.2018 16:00,38.1
20.4.2018 13:00,20.4.2018 14:00,20.4.2018 16:00,20.4.2018 17:00,37.53
20.4.2018 14:00,20.4.2018 15:00,20.4.2018 17:00,20.4.2018 18:00,37.07
20.4.2018 15:00,20.4.2018 16:00,20.4.2018 18:00,20.4.2018 19:00,37.19
20.4.2018 16:00,20.4.2018 17:00,20.4.2018 19:00,20.4.2018 20:00,39.7
20.4.2018 17:00,20.4.2018 18:00,20.4.2018 20:00,20.4.2018 21:00,40.42
20.4.2018 18:00,20.4.2018 19:00,20.4.2018 21:00,20.4.2018 22:00,40.66
20.4.2018 19:00,20.4.2018 20:00,20.4.2018 22:00,20.4.2018 23:00,37.24
20.4.2018 20:00,20.4.2018 21:00,20.4.2018 23:00,21.4.2018 0:00,36.28
20.4.2018 21:00,20.4.2018 22:00,21.4.2018 0:00,21.4.2018 1:00,31.07
20.4.2018 22:00,20.4.2018 23:00,21.4.2018 1:00,21.4.2018 2:00,37.28
20.4.2018 23:00,21.4.2018 0:00,21.4.2018 2:00,21.4.2018 3:00,36.3
21.4.2018 0:00,21.4.2018 1:00,21.4.2018 3:00,21.4.2018 4:00,31.5
21.4.2018 1:00,21.4.2018 2:00,21.4.2018 4:00,21.4.2018 5:00,31.5
21.4.2018 2:00,21.4.2018 3:00,21.4.2018 5:00,21.4.2018 6:00,27.6
21.4.2018 3:00,21.4.2018 4:00,21.4.2018 6:00,21.4.2018 7:00,29.51
21.4.2018 4:00,21.4.2018 5:00,21.4.2018 7:00,21.4.2018 8:00,32.06
21.4.2018 5:00,21.4.2018 6:00,21.4.2018 8:00,21.4.2018 9:00,34.1
21.4.2018 6:00,21.4.2018 7:00,21.4.2018 9:00,21.4.2018 10:00,37.46
21.4.2018 7:00,21.4.2018 8:00,21.4.2018 10:00,21.4.2018 11:00,37.46
21.4.2018 8:00,21.4.2018 9:00,21.4.2018 11:00,21.4.2018 12:00,36.42
21.4.2018 9:00,21.4.2018 10:00,21.4.2018 12:00,21.4.2018 13:00,33.11
21.4.2018 10:00,21.4.2018 11:00,21.4.2018 13:00,21.4.2018 14:00,30.93
21.4.2018 11:00,21.4.2018 12:00,21.4.2018 14:00,21.4.2018 15:00,29.28
21.4.2018 12:00,21.4.2018 13:00,21.4.2018 15:00,21.4.2018 16:00,24.01
21.4.2018 13:00,21.4.2018 14:00,21.4.2018 16:00,21.4.2018 17:00,24.96
21.4.2018 14:00,21.4.2018 15:00,21.4.2018 17:00,21.4.2018 18:00,28.06
21.4.2018 15:00,21.4.2018 16:00,21.4.2018 18:00,21.4.2018 19:00,30.96
21.4.2018 16:00,21.4.2018 17:00,21.4.2018 19:00,21.4.2018 20:00,34.39
21.4.2018 17:00,21.4.2018 18:00,21.4.2018 20:00,21.4.2018 21:00,39.54
21.4.2018 18:00,21.4.2018 19:00,21.4.2018 21:00,21.4.2018 22:00,38.1
21.4.2018 19:00,21.4.2018 20:00,21.4.2018 22:00,21.4.2018 23:00,37.46
21.4.2018 20:00,21.4.2018 21:00,21.4.2018 23:00,22.4.2018 0:00,38.36
21.4.2018 21:00,21.4.2018 22:00,22.4.2018 0:00,22.4.2018 1:00,35
21.4.2018 22:00,21.4.2018 23:00,22.4.2018 1:00,22.4.2018 2:00,34.09
21.4.2018 23:00,22.4.2018 0:00,22.4.2018 2:00,22.4.2018 3:00,31.31
22.4.2018 0:00,22.4.2018 1:00,22.4.2018 3:00,22.4.2018 4:00,29.64
22.4.2018 1:00,22.4.2018 2:00,22.4.2018 4:00,22.4.2018 5:00,30.91
22.4.2018 2:00,22.4.2018 3:00,22.4.2018 5:00,22.4.2018 6:00,31.91
22.4.2018 3:00,22.4.2018 4:00,22.4.2018 6:00,22.4.2018 7:00,33.15
22.4.2018 4:00,22.4.2018 5:00,22.4.2018 7:00,22.4.2018 8:00,34.05
22.4.2018 5:00,22.4.2018 6:00,22.4.2018 8:00,22.4.2018 9:00,35.79
22.4.2018 6:00,22.4.2018 7:00,22.4.2018 9:00,22.4.2018 10:00,36.42
22.4.2018 7:00,22.4.2018 8:00,22.4.2018 10:00,22.4.2018 11:00,36.94
22.4.2018 8:00,22.4.2018 9:00,22.4.2018 11:00,22.4.2018 12:00,37
22.4.2018 9:00,22.4.2018 10:00,22.4.2018 12:00,22.4.2018 13:00,36.97
22.4.2018 10:00,22.4.2018 11:00,22.4.2018 13:00,22.4.2018 14:00,36.49
22.4.2018 11:00,22.4.2018 12:00,22.4.2018 14:00,22.4.2018 15:00,36
22.4.2018 12:00,22.4.2018 13:00,22.4.2018 15:00,22.4.2018 16:00,35.61
22.4.2018 13:00,22.4.2018 14:00,22.4.2018 16:00,22.4.2018 17:00,35.83
22.4.2018 14:00,22.4.2018 15:00,22.4.2018 17:00,22.4.2018 18:00,36.09
22.4.2018 15:00,22.4.2018 16:00,22.4.2018 18:00,22.4.2018 19:00,40
22.4.2018 16:00,22.4.2018 17:00,22.4.2018 19:00,22.4.2018 20:00,41
22.4.2018 17:00,22.4.2018 18:00,22.4.2018 20:00,22.4.2018 21:00,41
22.4.2018 18:00,22.4.2018 19:00,22.4.2018 21:00,22.4.2018 22:00,41
22.4.2018 19:00,22.4.2018 20:00,22.4.2018 22:00,22.4.2018 23:00,39.53
22.4.2018 20:00,22.4.2018 21:00,22.4.2018 23:00,23.4.2018 0:00,38.49
22.4.2018 21:00,22.4.2018 22:00,23.4.2018 0:00,23.4.2018 1:00,33.1
22.4.2018 22:00,22.4.2018 23:00,23.4.2018 1:00,23.4.2018 2:00,30.25
22.4.2018 23:00,23.4.2018 0:00,23.4.2018 2:00,23.4.2018 3:00,24.99
23.4.2018 0:00,23.4.2018 1:00,23.4.2018 3:00,23.4.2018 4:00,24.93
23.4.2018 1:00,23.4.2018 2:00,23.4.2018 4:00,23.4.2018 5:00,30.69
23.4.2018 2:00,23.4.2018 3:00,23.4.2018 5:00,23.4.2018 6:00,24.95
23.4.2018 3:00,23.4.2018 4:00,23.4.2018 6:00,23.4.2018 7:00,35.92
23.4.2018 4:00,23.4.2018 5:00,23.4.2018 7:00,23.4.2018 8:00,57.8
23.4.2018 5:00,23.4.2018 6:00,23.4.2018 8:00,23.4.2018 9:00,85.57
23.4.2018 6:00,23.4.2018 7:00,23.4.2018 9:00,23.4.2018 10:00,87.33
23.4.2018 7:00,23.4.2018 8:00,23.4.2018 10:00,23.4.2018 11:00,60.27
23.4.2018 8:00,23.4.2018 9:00,23.4.2018 11:00,23.4.2018 12:00,54.6
23.4.2018 9:00,23.4.2018 10:00,23.4.2018 12:00,23.4.2018 13:00,52.64
23.4.2018 10:00,23.4.2018 11:00,23.4.2018 13:00,23.4.2018 14:00,50
23.4.2018 11:00,23.4.2018 12:00,23.4.2018 14:00,23.4.2018 15:00,46.09
23.4.2018 12:00,23.4.2018 13:00,23.4.2018 15:00,23.4.2018 16:00,37.99
23.4.2018 13:00,23.4.2018 14:00,23.4.2018 16:00,23.4.2018 17:00,41.03
23.4.2018 14:00,23.4.2018 15:00,23.4.2018 17:00,23.4.2018 18:00,43.61
23.4.2018 15:00,23.4.2018 16:00,23.4.2018 18:00,23.4.2018 19:00,42.1
23.4.2018 16:00,23.4.2018 17:00,23.4.2018 19:00,23.4.2018 20:00,42.11
23.4.2018 17:00,23.4.2018 18:00,23.4.2018 20:00,23.4.2018 21:00,41.07
23.4.2018 18:00,23.4.2018 19:00,23.4.2018 21:00,23.4.2018 22:00,37.44
23.4.2018 19:00,23.4.2018 20:00,23.4.2018 22:00,23.4.2018 23:00,37
23.4.2018 20:00,23.4.2018 21:00,23.4.2018 23:00,24.4.2018 0:00,35.99
23.4.2018 21:00,23.4.2018 22:00,24.4.2018 0:00,24.4.2018 1:00,27.57
23.4.2018 22:00,23.4.2018 23:00,24.4.2018 1:00,24.4.2018 2:00,28.05
23.4.2018 23:00,24.4.2018 0:00,24.4.2018 2:00,24.4.2018 3:00,38
24.4.2018 0:00,24.4.2018 1:00,24.4.2018 3:00,24.4.2018 4:00,38
24.4.2018 1:00,24.4.2018 2:00,24.4.2018 4:00,24.4.2018 5:00,31.18
24.4.2018 2:00,24.4.2018 3:00,24.4.2018 5:00,24.4.2018 6:00,23.4
24.4.2018 3:00,24.4.2018 4:00,24.4.2018 6:00,24.4.2018 7:00,30.1
24.4.2018 4:00,24.4.2018 5:00,24.4.2018 7:00,24.4.2018 8:00,36.37
24.4.2018 5:00,24.4.2018 6:00,24.4.2018 8:00,24.4.2018 9:00,42.12
24.4.2018 6:00,24.4.2018 7:00,24.4.2018 9:00,24.4.2018 10:00,40.98
24.4.2018 7:00,24.4.2018 8:00,24.4.2018 10:00,24.4.2018 11:00,44.3
24.4.2018 8:00,24.4.2018 9:00,24.4.2018 11:00,24.4.2018 12:00,42.16
24.4.2018 9:00,24.4.2018 10:00,24.4.2018 12:00,24.4.2018 13:00,42.05
24.4.2018 10:00,24.4.2018 11:00,24.4.2018 13:00,24.4.2018 14:00,40.8
24.4.2018 11:00,24.4.2018 12:00,24.4.2018 14:00,24.4.2018 15:00,41.57
24.4.2018 12:00,24.4.2018 13:00,24.4.2018 15:00,24.4.2018 16:00,40
24.4.2018 13:00,24.4.2018 14:00,24.4.2018 16:00,24.4.2018 17:00,38.45
24.4.2018 14:00,24.4.2018 15:00,24.4.2018 17:00,24.4.2018 18:00,38.45
24.4.2018 15:00,24.4.2018 16:00,24.4.2018 18:00,24.4.2018 19:00,38.45
24.4.2018 16:00,24.4.2018 17:00,24.4.2018 19:00,24.4.2018 20:00,39.37
24.4.2018 17:00,24.4.2018 18:00,24.4.2018 20:00,24.4.2018 21:00,41.57
24.4.2018 18:00,24.4.2018 19:00,24.4.2018 21:00,24.4.2018 22:00,41.57
24.4.2018 19:00,24.4.2018 20:00,24.4.2018 22:00,24.4.2018 23:00,41.53
24.4.2018 20:00,24.4.2018 21:00,24.4.2018 23:00,25.4.2018 0:00,40.47
24.4.2018 21:00,24.4.2018 22:00,25.4.2018 0:00,25.4.2018 1:00,38.71
24.4.2018 22:00,24.4.2018 23:00,25.4.2018 1:00,25.4.2018 2:00,35.46
24.4.2018 23:00,25.4.2018 0:00,25.4.2018 2:00,25.4.2018 3:00,34.14
25.4.2018 0:00,25.4.2018 1:00,25.4.2018 3:00,25.4.2018 4:00,32.69
25.4.2018 1:00,25.4.2018 2:00,25.4.2018 4:00,25.4.2018 5:00,32.34
25.4.2018 2:00,25.4.2018 3:00,25.4.2018 5:00,25.4.2018 6:00,32.43
25.4.2018 3:00,25.4.2018 4:00,25.4.2018 6:00,25.4.2018 7:00,34.99
25.4.2018 4:00,25.4.2018 5:00,25.4.2018 7:00,25.4.2018 8:00,41.46
25.4.2018 5:00,25.4.2018 6:00,25.4.2018 8:00,25.4.2018 9:00,49.52
25.4.2018 6:00,25.4.2018 7:00,25.4.2018 9:00,25.4.2018 10:00,55.09
25.4.2018 7:00,25.4.2018 8:00,25.4.2018 10:00,25.4.2018 11:00,57.34
25.4.2018 8:00,25.4.2018 9:00,25.4.2018 11:00,25.4.2018 12:00,78
25.4.2018 9:00,25.4.2018 10:00,25.4.2018 12:00,25.4.2018 13:00,78
25.4.2018 10:00,25.4.2018 11:00,25.4.2018 13:00,25.4.2018 14:00,75
25.4.2018 11:00,25.4.2018 12:00,25.4.2018 14:00,25.4.2018 15:00,74
25.4.2018 12:00,25.4.2018 13:00,25.4.2018 15:00,25.4.2018 16:00,37.36
25.4.2018 13:00,25.4.2018 14:00,25.4.2018 16:00,25.4.2018 17:00,36.92
25.4.2018 14:00,25.4.2018 15:00,25.4.2018 17:00,25.4.2018 18:00,45.21
25.4.2018 15:00,25.4.2018 16:00,25.4.2018 18:00,25.4.2018 19:00,45.2
25.4.2018 16:00,25.4.2018 17:00,25.4.2018 19:00,25.4.2018 20:00,78
25.4.2018 17:00,25.4.2018 18:00,25.4.2018 20:00,25.4.2018 21:00,94
25.4.2018 18:00,25.4.2018 19:00,25.4.2018 21:00,25.4.2018 22:00,68
25.4.2018 19:00,25.4.2018 20:00,25.4.2018 22:00,25.4.2018 23:00,37.83
25.4.2018 20:00,25.4.2018 21:00,25.4.2018 23:00,26.4.2018 0:00,36.47
25.4.2018 21:00,25.4.2018 22:00,26.4.2018 0:00,26.4.2018 1:00,33.33
25.4.2018 22:00,25.4.2018 23:00,26.4.2018 1:00,26.4.2018 2:00,34.24
25.4.2018 23:00,26.4.2018 0:00,26.4.2018 2:00,26.4.2018 3:00,30.08
26.4.2018 0:00,26.4.2018 1:00,26.4.2018 3:00,26.4.2018 4:00,30.48
26.4.2018 1:00,26.4.2018 2:00,26.4.2018 4:00,26.4.2018 5:00,32.38
26.4.2018 2:00,26.4.2018 3:00,26.4.2018 5:00,26.4.2018 6:00,32.62
26.4.2018 3:00,26.4.2018 4:00,26.4.2018 6:00,26.4.2018 7:00,34.5
