Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Down-regulation price in the Balancing energy market
2018-02-22 19:00:00,2018-02-22 20:00:00,2018-02-22 22:00:00,2018-02-22 23:00:00,45.83
2018-02-22 20:00:00,2018-02-22 21:00:00,2018-02-22 23:00:00,2018-02-23 00:00:00,44.44
2018-02-22 21:00:00,2018-02-22 22:00:00,2018-02-23 00:00:00,2018-02-23 01:00:00,37.26
2018-02-22 22:00:00,2018-02-22 23:00:00,2018-02-23 01:00:00,2018-02-23 02:00:00,36.9
2018-02-22 23:00:00,2018-02-23 00:00:00,2018-02-23 02:00:00,2018-02-23 03:00:00,38.58
2018-02-23 00:00:00,2018-02-23 01:00:00,2018-02-23 03:00:00,2018-02-23 04:00:00,37.53
2018-02-23 01:00:00,2018-02-23 02:00:00,2018-02-23 04:00:00,2018-02-23 05:00:00,37.24
2018-02-23 02:00:00,2018-02-23 03:00:00,2018-02-23 05:00:00,2018-02-23 06:00:00,37.13
2018-02-23 03:00:00,2018-02-23 04:00:00,2018-02-23 06:00:00,2018-02-23 07:00:00,37.54
2018-02-23 04:00:00,2018-02-23 05:00:00,2018-02-23 07:00:00,2018-02-23 08:00:00,39.85
2018-02-23 05:00:00,2018-02-23 06:00:00,2018-02-23 08:00:00,2018-02-23 09:00:00,48.36
2018-02-23 06:00:00,2018-02-23 07:00:00,2018-02-23 09:00:00,2018-02-23 10:00:00,61.62
2018-02-23 07:00:00,2018-02-23 08:00:00,2018-02-23 10:00:00,2018-02-23 11:00:00,63.03
2018-02-23 08:00:00,2018-02-23 09:00:00,2018-02-23 11:00:00,2018-02-23 12:00:00,55.5
2018-02-23 09:00:00,2018-02-23 10:00:00,2018-02-23 12:00:00,2018-02-23 13:00:00,54.1
2018-02-23 10:00:00,2018-02-23 11:00:00,2018-02-23 13:00:00,2018-02-23 14:00:00,46.35
2018-02-23 11:00:00,2018-02-23 12:00:00,2018-02-23 14:00:00,2018-02-23 15:00:00,42.77
2018-02-23 12:00:00,2018-02-23 13:00:00,2018-02-23 15:00:00,2018-02-23 16:00:00,43.0
2018-02-23 13:00:00,2018-02-23 14:00:00,2018-02-23 16:00:00,2018-02-23 17:00:00,40.56
2018-02-23 14:00:00,2018-02-23 15:00:00,2018-02-23 17:00:00,2018-02-23 18:00:00,37.9
2018-02-23 15:00:00,2018-02-23 16:00:00,2018-02-23 18:00:00,2018-02-23 19:00:00,40.0
2018-02-23 16:00:00,2018-02-23 17:00:00,2018-02-23 19:00:00,2018-02-23 20:00:00,41.2
2018-02-23 17:00:00,2018-02-23 18:00:00,2018-02-23 20:00:00,2018-02-23 21:00:00,53.97
2018-02-23 18:00:00,2018-02-23 19:00:00,2018-02-23 21:00:00,2018-02-23 22:00:00,48.09
2018-02-23 19:00:00,2018-02-23 20:00:00,2018-02-23 22:00:00,2018-02-23 23:00:00,41.81
2018-02-23 20:00:00,2018-02-23 21:00:00,2018-02-23 23:00:00,2018-02-24 00:00:00,38.71
2018-02-23 21:00:00,2018-02-23 22:00:00,2018-02-24 00:00:00,2018-02-24 01:00:00,37.78
2018-02-23 22:00:00,2018-02-23 23:00:00,2018-02-24 01:00:00,2018-02-24 02:00:00,36.05
2018-02-23 23:00:00,2018-02-24 00:00:00,2018-02-24 02:00:00,2018-02-24 03:00:00,37.55
2018-02-24 00:00:00,2018-02-24 01:00:00,2018-02-24 03:00:00,2018-02-24 04:00:00,37.05
2018-02-24 01:00:00,2018-02-24 02:00:00,2018-02-24 04:00:00,2018-02-24 05:00:00,36.95
2018-02-24 02:00:00,2018-02-24 03:00:00,2018-02-24 05:00:00,2018-02-24 06:00:00,36.84
2018-02-24 03:00:00,2018-02-24 04:00:00,2018-02-24 06:00:00,2018-02-24 07:00:00,36.99
2018-02-24 04:00:00,2018-02-24 05:00:00,2018-02-24 07:00:00,2018-02-24 08:00:00,37.05
2018-02-24 05:00:00,2018-02-24 06:00:00,2018-02-24 08:00:00,2018-02-24 09:00:00,37.59
2018-02-24 06:00:00,2018-02-24 07:00:00,2018-02-24 09:00:00,2018-02-24 10:00:00,37.96
2018-02-24 07:00:00,2018-02-24 08:00:00,2018-02-24 10:00:00,2018-02-24 11:00:00,38.03
2018-02-24 08:00:00,2018-02-24 09:00:00,2018-02-24 11:00:00,2018-02-24 12:00:00,40.21
2018-02-24 09:00:00,2018-02-24 10:00:00,2018-02-24 12:00:00,2018-02-24 13:00:00,40.3
2018-02-24 10:00:00,2018-02-24 11:00:00,2018-02-24 13:00:00,2018-02-24 14:00:00,34.0
2018-02-24 11:00:00,2018-02-24 12:00:00,2018-02-24 14:00:00,2018-02-24 15:00:00,34.0
2018-02-24 12:00:00,2018-02-24 13:00:00,2018-02-24 15:00:00,2018-02-24 16:00:00,33.78
2018-02-24 13:00:00,2018-02-24 14:00:00,2018-02-24 16:00:00,2018-02-24 17:00:00,32.04
2018-02-24 14:00:00,2018-02-24 15:00:00,2018-02-24 17:00:00,2018-02-24 18:00:00,32.04
2018-02-24 15:00:00,2018-02-24 16:00:00,2018-02-24 18:00:00,2018-02-24 19:00:00,34.0
2018-02-24 16:00:00,2018-02-24 17:00:00,2018-02-24 19:00:00,2018-02-24 20:00:00,36.17
2018-02-24 17:00:00,2018-02-24 18:00:00,2018-02-24 20:00:00,2018-02-24 21:00:00,41.6
2018-02-24 18:00:00,2018-02-24 19:00:00,2018-02-24 21:00:00,2018-02-24 22:00:00,35.66
2018-02-24 19:00:00,2018-02-24 20:00:00,2018-02-24 22:00:00,2018-02-24 23:00:00,34.86
2018-02-24 20:00:00,2018-02-24 21:00:00,2018-02-24 23:00:00,2018-02-25 00:00:00,33.59
2018-02-24 21:00:00,2018-02-24 22:00:00,2018-02-25 00:00:00,2018-02-25 01:00:00,33.59
2018-02-24 22:00:00,2018-02-24 23:00:00,2018-02-25 01:00:00,2018-02-25 02:00:00,36.96
2018-02-24 23:00:00,2018-02-25 00:00:00,2018-02-25 02:00:00,2018-02-25 03:00:00,37.66
2018-02-25 00:00:00,2018-02-25 01:00:00,2018-02-25 03:00:00,2018-02-25 04:00:00,37.51
2018-02-25 01:00:00,2018-02-25 02:00:00,2018-02-25 04:00:00,2018-02-25 05:00:00,37.21
2018-02-25 02:00:00,2018-02-25 03:00:00,2018-02-25 05:00:00,2018-02-25 06:00:00,36.87
2018-02-25 03:00:00,2018-02-25 04:00:00,2018-02-25 06:00:00,2018-02-25 07:00:00,36.78
2018-02-25 04:00:00,2018-02-25 05:00:00,2018-02-25 07:00:00,2018-02-25 08:00:00,37.19
2018-02-25 05:00:00,2018-02-25 06:00:00,2018-02-25 08:00:00,2018-02-25 09:00:00,37.63
2018-02-25 06:00:00,2018-02-25 07:00:00,2018-02-25 09:00:00,2018-02-25 10:00:00,38.11
2018-02-25 07:00:00,2018-02-25 08:00:00,2018-02-25 10:00:00,2018-02-25 11:00:00,38.43
2018-02-25 08:00:00,2018-02-25 09:00:00,2018-02-25 11:00:00,2018-02-25 12:00:00,39.13
2018-02-25 09:00:00,2018-02-25 10:00:00,2018-02-25 12:00:00,2018-02-25 13:00:00,39.33
2018-02-25 10:00:00,2018-02-25 11:00:00,2018-02-25 13:00:00,2018-02-25 14:00:00,34.0
2018-02-25 11:00:00,2018-02-25 12:00:00,2018-02-25 14:00:00,2018-02-25 15:00:00,33.07
2018-02-25 12:00:00,2018-02-25 13:00:00,2018-02-25 15:00:00,2018-02-25 16:00:00,32.04
2018-02-25 13:00:00,2018-02-25 14:00:00,2018-02-25 16:00:00,2018-02-25 17:00:00,29.97
2018-02-25 14:00:00,2018-02-25 15:00:00,2018-02-25 17:00:00,2018-02-25 18:00:00,29.97
2018-02-25 15:00:00,2018-02-25 16:00:00,2018-02-25 18:00:00,2018-02-25 19:00:00,31.01
2018-02-25 16:00:00,2018-02-25 17:00:00,2018-02-25 19:00:00,2018-02-25 20:00:00,31.01
2018-02-25 17:00:00,2018-02-25 18:00:00,2018-02-25 20:00:00,2018-02-25 21:00:00,33.59
2018-02-25 18:00:00,2018-02-25 19:00:00,2018-02-25 21:00:00,2018-02-25 22:00:00,43.59
2018-02-25 19:00:00,2018-02-25 20:00:00,2018-02-25 22:00:00,2018-02-25 23:00:00,39.94
2018-02-25 20:00:00,2018-02-25 21:00:00,2018-02-25 23:00:00,2018-02-26 00:00:00,38.07
2018-02-25 21:00:00,2018-02-25 22:00:00,2018-02-26 00:00:00,2018-02-26 01:00:00,37.84
2018-02-25 22:00:00,2018-02-25 23:00:00,2018-02-26 01:00:00,2018-02-26 02:00:00,36.51
2018-02-25 23:00:00,2018-02-26 00:00:00,2018-02-26 02:00:00,2018-02-26 03:00:00,36.03
2018-02-26 00:00:00,2018-02-26 01:00:00,2018-02-26 03:00:00,2018-02-26 04:00:00,36.04
2018-02-26 01:00:00,2018-02-26 02:00:00,2018-02-26 04:00:00,2018-02-26 05:00:00,36.04
2018-02-26 02:00:00,2018-02-26 03:00:00,2018-02-26 05:00:00,2018-02-26 06:00:00,36.12
2018-02-26 03:00:00,2018-02-26 04:00:00,2018-02-26 06:00:00,2018-02-26 07:00:00,36.75
2018-02-26 04:00:00,2018-02-26 05:00:00,2018-02-26 07:00:00,2018-02-26 08:00:00,45.7
2018-02-26 05:00:00,2018-02-26 06:00:00,2018-02-26 08:00:00,2018-02-26 09:00:00,50.6
2018-02-26 06:00:00,2018-02-26 07:00:00,2018-02-26 09:00:00,2018-02-26 10:00:00,67.66
2018-02-26 07:00:00,2018-02-26 08:00:00,2018-02-26 10:00:00,2018-02-26 11:00:00,68.18
2018-02-26 08:00:00,2018-02-26 09:00:00,2018-02-26 11:00:00,2018-02-26 12:00:00,73.64
2018-02-26 09:00:00,2018-02-26 10:00:00,2018-02-26 12:00:00,2018-02-26 13:00:00,57.69
2018-02-26 10:00:00,2018-02-26 11:00:00,2018-02-26 13:00:00,2018-02-26 14:00:00,48.03
2018-02-26 11:00:00,2018-02-26 12:00:00,2018-02-26 14:00:00,2018-02-26 15:00:00,35.14
2018-02-26 12:00:00,2018-02-26 13:00:00,2018-02-26 15:00:00,2018-02-26 16:00:00,34.11
2018-02-26 13:00:00,2018-02-26 14:00:00,2018-02-26 16:00:00,2018-02-26 17:00:00,34.11
2018-02-26 14:00:00,2018-02-26 15:00:00,2018-02-26 17:00:00,2018-02-26 18:00:00,34.0
2018-02-26 15:00:00,2018-02-26 16:00:00,2018-02-26 18:00:00,2018-02-26 19:00:00,34.0
2018-02-26 16:00:00,2018-02-26 17:00:00,2018-02-26 19:00:00,2018-02-26 20:00:00,35.14
2018-02-26 17:00:00,2018-02-26 18:00:00,2018-02-26 20:00:00,2018-02-26 21:00:00,38.24
2018-02-26 18:00:00,2018-02-26 19:00:00,2018-02-26 21:00:00,2018-02-26 22:00:00,36.18
2018-02-26 19:00:00,2018-02-26 20:00:00,2018-02-26 22:00:00,2018-02-26 23:00:00,36.18
2018-02-26 20:00:00,2018-02-26 21:00:00,2018-02-26 23:00:00,2018-02-27 00:00:00,35.0
2018-02-26 21:00:00,2018-02-26 22:00:00,2018-02-27 00:00:00,2018-02-27 01:00:00,35.0
2018-02-26 22:00:00,2018-02-26 23:00:00,2018-02-27 01:00:00,2018-02-27 02:00:00,35.0
2018-02-26 23:00:00,2018-02-27 00:00:00,2018-02-27 02:00:00,2018-02-27 03:00:00,35.32
2018-02-27 00:00:00,2018-02-27 01:00:00,2018-02-27 03:00:00,2018-02-27 04:00:00,38.28
2018-02-27 01:00:00,2018-02-27 02:00:00,2018-02-27 04:00:00,2018-02-27 05:00:00,37.66
2018-02-27 02:00:00,2018-02-27 03:00:00,2018-02-27 05:00:00,2018-02-27 06:00:00,37.69
2018-02-27 03:00:00,2018-02-27 04:00:00,2018-02-27 06:00:00,2018-02-27 07:00:00,38.7
2018-02-27 04:00:00,2018-02-27 05:00:00,2018-02-27 07:00:00,2018-02-27 08:00:00,46.62
2018-02-27 05:00:00,2018-02-27 06:00:00,2018-02-27 08:00:00,2018-02-27 09:00:00,57.66
2018-02-27 06:00:00,2018-02-27 07:00:00,2018-02-27 09:00:00,2018-02-27 10:00:00,51.4
2018-02-27 07:00:00,2018-02-27 08:00:00,2018-02-27 10:00:00,2018-02-27 11:00:00,49.4
2018-02-27 08:00:00,2018-02-27 09:00:00,2018-02-27 11:00:00,2018-02-27 12:00:00,66.21
2018-02-27 09:00:00,2018-02-27 10:00:00,2018-02-27 12:00:00,2018-02-27 13:00:00,63.52
2018-02-27 10:00:00,2018-02-27 11:00:00,2018-02-27 13:00:00,2018-02-27 14:00:00,42.0
2018-02-27 11:00:00,2018-02-27 12:00:00,2018-02-27 14:00:00,2018-02-27 15:00:00,40.1
2018-02-27 12:00:00,2018-02-27 13:00:00,2018-02-27 15:00:00,2018-02-27 16:00:00,40.1
2018-02-27 13:00:00,2018-02-27 14:00:00,2018-02-27 16:00:00,2018-02-27 17:00:00,35.32
2018-02-27 14:00:00,2018-02-27 15:00:00,2018-02-27 17:00:00,2018-02-27 18:00:00,35.32
2018-02-27 15:00:00,2018-02-27 16:00:00,2018-02-27 18:00:00,2018-02-27 19:00:00,35.83
2018-02-27 16:00:00,2018-02-27 17:00:00,2018-02-27 19:00:00,2018-02-27 20:00:00,62.1
2018-02-27 17:00:00,2018-02-27 18:00:00,2018-02-27 20:00:00,2018-02-27 21:00:00,73.32
2018-02-27 18:00:00,2018-02-27 19:00:00,2018-02-27 21:00:00,2018-02-27 22:00:00,52.31
2018-02-27 19:00:00,2018-02-27 20:00:00,2018-02-27 22:00:00,2018-02-27 23:00:00,45.85
2018-02-27 20:00:00,2018-02-27 21:00:00,2018-02-27 23:00:00,2018-02-28 00:00:00,40.99
2018-02-27 21:00:00,2018-02-27 22:00:00,2018-02-28 00:00:00,2018-02-28 01:00:00,38.72
2018-02-27 22:00:00,2018-02-27 23:00:00,2018-02-28 01:00:00,2018-02-28 02:00:00,37.72
2018-02-27 23:00:00,2018-02-28 00:00:00,2018-02-28 02:00:00,2018-02-28 03:00:00,37.98
2018-02-28 00:00:00,2018-02-28 01:00:00,2018-02-28 03:00:00,2018-02-28 04:00:00,37.7
2018-02-28 01:00:00,2018-02-28 02:00:00,2018-02-28 04:00:00,2018-02-28 05:00:00,37.7
2018-02-28 02:00:00,2018-02-28 03:00:00,2018-02-28 05:00:00,2018-02-28 06:00:00,37.82
2018-02-28 03:00:00,2018-02-28 04:00:00,2018-02-28 06:00:00,2018-02-28 07:00:00,38.06
2018-02-28 04:00:00,2018-02-28 05:00:00,2018-02-28 07:00:00,2018-02-28 08:00:00,199.94
2018-02-28 05:00:00,2018-02-28 06:00:00,2018-02-28 08:00:00,2018-02-28 09:00:00,202.06
2018-02-28 06:00:00,2018-02-28 07:00:00,2018-02-28 09:00:00,2018-02-28 10:00:00,249.97
2018-02-28 07:00:00,2018-02-28 08:00:00,2018-02-28 10:00:00,2018-02-28 11:00:00,205.09
2018-02-28 08:00:00,2018-02-28 09:00:00,2018-02-28 11:00:00,2018-02-28 12:00:00,202.08
2018-02-28 09:00:00,2018-02-28 10:00:00,2018-02-28 12:00:00,2018-02-28 13:00:00,202.02
2018-02-28 10:00:00,2018-02-28 11:00:00,2018-02-28 13:00:00,2018-02-28 14:00:00,63.36
2018-02-28 11:00:00,2018-02-28 12:00:00,2018-02-28 14:00:00,2018-02-28 15:00:00,55.01
2018-02-28 12:00:00,2018-02-28 13:00:00,2018-02-28 15:00:00,2018-02-28 16:00:00,55.08
2018-02-28 13:00:00,2018-02-28 14:00:00,2018-02-28 16:00:00,2018-02-28 17:00:00,59.27
2018-02-28 14:00:00,2018-02-28 15:00:00,2018-02-28 17:00:00,2018-02-28 18:00:00,37.36
2018-02-28 15:00:00,2018-02-28 16:00:00,2018-02-28 18:00:00,2018-02-28 19:00:00,37.36
2018-02-28 16:00:00,2018-02-28 17:00:00,2018-02-28 19:00:00,2018-02-28 20:00:00,76.94
2018-02-28 17:00:00,2018-02-28 18:00:00,2018-02-28 20:00:00,2018-02-28 21:00:00,72.91
2018-02-28 18:00:00,2018-02-28 19:00:00,2018-02-28 21:00:00,2018-02-28 22:00:00,59.25
2018-02-28 19:00:00,2018-02-28 20:00:00,2018-02-28 22:00:00,2018-02-28 23:00:00,44.91
2018-02-28 20:00:00,2018-02-28 21:00:00,2018-02-28 23:00:00,2018-03-01 00:00:00,41.54
2018-02-28 21:00:00,2018-02-28 22:00:00,2018-03-01 00:00:00,2018-03-01 01:00:00,38.72
2018-02-28 22:00:00,2018-02-28 23:00:00,2018-03-01 01:00:00,2018-03-01 02:00:00,37.76
2018-02-28 23:00:00,2018-03-01 00:00:00,2018-03-01 02:00:00,2018-03-01 03:00:00,39.52
2018-03-01 00:00:00,2018-03-01 01:00:00,2018-03-01 03:00:00,2018-03-01 04:00:00,39.05
2018-03-01 01:00:00,2018-03-01 02:00:00,2018-03-01 04:00:00,2018-03-01 05:00:00,38.83
2018-03-01 02:00:00,2018-03-01 03:00:00,2018-03-01 05:00:00,2018-03-01 06:00:00,39.02
2018-03-01 03:00:00,2018-03-01 04:00:00,2018-03-01 06:00:00,2018-03-01 07:00:00,39.6
2018-03-01 04:00:00,2018-03-01 05:00:00,2018-03-01 07:00:00,2018-03-01 08:00:00,100.08
2018-03-01 05:00:00,2018-03-01 06:00:00,2018-03-01 08:00:00,2018-03-01 09:00:00,45.0
2018-03-01 06:00:00,2018-03-01 07:00:00,2018-03-01 09:00:00,2018-03-01 10:00:00,36.5
2018-03-01 07:00:00,2018-03-01 08:00:00,2018-03-01 10:00:00,2018-03-01 11:00:00,36.5
2018-03-01 08:00:00,2018-03-01 09:00:00,2018-03-01 11:00:00,2018-03-01 12:00:00,42.5
2018-03-01 09:00:00,2018-03-01 10:00:00,2018-03-01 12:00:00,2018-03-01 13:00:00,42.2
2018-03-01 10:00:00,2018-03-01 11:00:00,2018-03-01 13:00:00,2018-03-01 14:00:00,42.5
2018-03-01 11:00:00,2018-03-01 12:00:00,2018-03-01 14:00:00,2018-03-01 15:00:00,36.37
2018-03-01 12:00:00,2018-03-01 13:00:00,2018-03-01 15:00:00,2018-03-01 16:00:00,35.33
2018-03-01 13:00:00,2018-03-01 14:00:00,2018-03-01 16:00:00,2018-03-01 17:00:00,34.5
2018-03-01 14:00:00,2018-03-01 15:00:00,2018-03-01 17:00:00,2018-03-01 18:00:00,34.29
2018-03-01 15:00:00,2018-03-01 16:00:00,2018-03-01 18:00:00,2018-03-01 19:00:00,34.29
2018-03-01 16:00:00,2018-03-01 17:00:00,2018-03-01 19:00:00,2018-03-01 20:00:00,34.29
2018-03-01 17:00:00,2018-03-01 18:00:00,2018-03-01 20:00:00,2018-03-01 21:00:00,35.85
2018-03-01 18:00:00,2018-03-01 19:00:00,2018-03-01 21:00:00,2018-03-01 22:00:00,36.89
2018-03-01 19:00:00,2018-03-01 20:00:00,2018-03-01 22:00:00,2018-03-01 23:00:00,35.0
2018-03-01 20:00:00,2018-03-01 21:00:00,2018-03-01 23:00:00,2018-03-02 00:00:00,34.81
2018-03-01 21:00:00,2018-03-01 22:00:00,2018-03-02 00:00:00,2018-03-02 01:00:00,34.81
2018-03-01 22:00:00,2018-03-01 23:00:00,2018-03-02 01:00:00,2018-03-02 02:00:00,34.81
2018-03-01 23:00:00,2018-03-02 00:00:00,2018-03-02 02:00:00,2018-03-02 03:00:00,35.2
2018-03-02 00:00:00,2018-03-02 01:00:00,2018-03-02 03:00:00,2018-03-02 04:00:00,38.86
2018-03-02 01:00:00,2018-03-02 02:00:00,2018-03-02 04:00:00,2018-03-02 05:00:00,38.81
2018-03-02 02:00:00,2018-03-02 03:00:00,2018-03-02 05:00:00,2018-03-02 06:00:00,38.99
2018-03-02 03:00:00,2018-03-02 04:00:00,2018-03-02 06:00:00,2018-03-02 07:00:00,40.07
2018-03-02 04:00:00,2018-03-02 05:00:00,2018-03-02 07:00:00,2018-03-02 08:00:00,129.78
2018-03-02 05:00:00,2018-03-02 06:00:00,2018-03-02 08:00:00,2018-03-02 09:00:00,150.09
2018-03-02 06:00:00,2018-03-02 07:00:00,2018-03-02 09:00:00,2018-03-02 10:00:00,149.97
2018-03-02 07:00:00,2018-03-02 08:00:00,2018-03-02 10:00:00,2018-03-02 11:00:00,119.06
2018-03-02 08:00:00,2018-03-02 09:00:00,2018-03-02 11:00:00,2018-03-02 12:00:00,119.47
2018-03-02 09:00:00,2018-03-02 10:00:00,2018-03-02 12:00:00,2018-03-02 13:00:00,100.02
2018-03-02 10:00:00,2018-03-02 11:00:00,2018-03-02 13:00:00,2018-03-02 14:00:00,80.0
2018-03-02 11:00:00,2018-03-02 12:00:00,2018-03-02 14:00:00,2018-03-02 15:00:00,42.97
2018-03-02 12:00:00,2018-03-02 13:00:00,2018-03-02 15:00:00,2018-03-02 16:00:00,49.5
2018-03-02 13:00:00,2018-03-02 14:00:00,2018-03-02 16:00:00,2018-03-02 17:00:00,59.41
2018-03-02 14:00:00,2018-03-02 15:00:00,2018-03-02 17:00:00,2018-03-02 18:00:00,37.6
2018-03-02 15:00:00,2018-03-02 16:00:00,2018-03-02 18:00:00,2018-03-02 19:00:00,36.24
2018-03-02 16:00:00,2018-03-02 17:00:00,2018-03-02 19:00:00,2018-03-02 20:00:00,36.24
2018-03-02 17:00:00,2018-03-02 18:00:00,2018-03-02 20:00:00,2018-03-02 21:00:00,75.95
2018-03-02 18:00:00,2018-03-02 19:00:00,2018-03-02 21:00:00,2018-03-02 22:00:00,63.76
2018-03-02 19:00:00,2018-03-02 20:00:00,2018-03-02 22:00:00,2018-03-02 23:00:00,39.34
2018-03-02 20:00:00,2018-03-02 21:00:00,2018-03-02 23:00:00,2018-03-03 00:00:00,37.27
2018-03-02 21:00:00,2018-03-02 22:00:00,2018-03-03 00:00:00,2018-03-03 01:00:00,37.27
2018-03-02 22:00:00,2018-03-02 23:00:00,2018-03-03 01:00:00,2018-03-03 02:00:00,36.24
2018-03-02 23:00:00,2018-03-03 00:00:00,2018-03-03 02:00:00,2018-03-03 03:00:00,38.02
2018-03-03 00:00:00,2018-03-03 01:00:00,2018-03-03 03:00:00,2018-03-03 04:00:00,34.48
2018-03-03 01:00:00,2018-03-03 02:00:00,2018-03-03 04:00:00,2018-03-03 05:00:00,34.48
2018-03-03 02:00:00,2018-03-03 03:00:00,2018-03-03 05:00:00,2018-03-03 06:00:00,36.46
2018-03-03 03:00:00,2018-03-03 04:00:00,2018-03-03 06:00:00,2018-03-03 07:00:00,37.6
2018-03-03 04:00:00,2018-03-03 05:00:00,2018-03-03 07:00:00,2018-03-03 08:00:00,40.83
2018-03-03 05:00:00,2018-03-03 06:00:00,2018-03-03 08:00:00,2018-03-03 09:00:00,42.48
2018-03-03 06:00:00,2018-03-03 07:00:00,2018-03-03 09:00:00,2018-03-03 10:00:00,42.91
2018-03-03 07:00:00,2018-03-03 08:00:00,2018-03-03 10:00:00,2018-03-03 11:00:00,44.27
2018-03-03 08:00:00,2018-03-03 09:00:00,2018-03-03 11:00:00,2018-03-03 12:00:00,50.79
2018-03-03 09:00:00,2018-03-03 10:00:00,2018-03-03 12:00:00,2018-03-03 13:00:00,50.53
2018-03-03 10:00:00,2018-03-03 11:00:00,2018-03-03 13:00:00,2018-03-03 14:00:00,46.08
2018-03-03 11:00:00,2018-03-03 12:00:00,2018-03-03 14:00:00,2018-03-03 15:00:00,43.12
2018-03-03 12:00:00,2018-03-03 13:00:00,2018-03-03 15:00:00,2018-03-03 16:00:00,41.61
2018-03-03 13:00:00,2018-03-03 14:00:00,2018-03-03 16:00:00,2018-03-03 17:00:00,35.42
2018-03-03 14:00:00,2018-03-03 15:00:00,2018-03-03 17:00:00,2018-03-03 18:00:00,35.42
2018-03-03 15:00:00,2018-03-03 16:00:00,2018-03-03 18:00:00,2018-03-03 19:00:00,35.94
2018-03-03 16:00:00,2018-03-03 17:00:00,2018-03-03 19:00:00,2018-03-03 20:00:00,37.6
2018-03-03 17:00:00,2018-03-03 18:00:00,2018-03-03 20:00:00,2018-03-03 21:00:00,59.7
2018-03-03 18:00:00,2018-03-03 19:00:00,2018-03-03 21:00:00,2018-03-03 22:00:00,45.11
2018-03-03 19:00:00,2018-03-03 20:00:00,2018-03-03 22:00:00,2018-03-03 23:00:00,37.9
2018-03-03 20:00:00,2018-03-03 21:00:00,2018-03-03 23:00:00,2018-03-04 00:00:00,36.2
2018-03-03 21:00:00,2018-03-03 22:00:00,2018-03-04 00:00:00,2018-03-04 01:00:00,37.0
2018-03-03 22:00:00,2018-03-03 23:00:00,2018-03-04 01:00:00,2018-03-04 02:00:00,36.3
2018-03-03 23:00:00,2018-03-04 00:00:00,2018-03-04 02:00:00,2018-03-04 03:00:00,35.0
2018-03-04 00:00:00,2018-03-04 01:00:00,2018-03-04 03:00:00,2018-03-04 04:00:00,34.0
2018-03-04 01:00:00,2018-03-04 02:00:00,2018-03-04 04:00:00,2018-03-04 05:00:00,34.0
2018-03-04 02:00:00,2018-03-04 03:00:00,2018-03-04 05:00:00,2018-03-04 06:00:00,34.0
2018-03-04 03:00:00,2018-03-04 04:00:00,2018-03-04 06:00:00,2018-03-04 07:00:00,34.8
2018-03-04 04:00:00,2018-03-04 05:00:00,2018-03-04 07:00:00,2018-03-04 08:00:00,34.8
2018-03-04 05:00:00,2018-03-04 06:00:00,2018-03-04 08:00:00,2018-03-04 09:00:00,36.0
2018-03-04 06:00:00,2018-03-04 07:00:00,2018-03-04 09:00:00,2018-03-04 10:00:00,34.28
2018-03-04 07:00:00,2018-03-04 08:00:00,2018-03-04 10:00:00,2018-03-04 11:00:00,34.28
2018-03-04 08:00:00,2018-03-04 09:00:00,2018-03-04 11:00:00,2018-03-04 12:00:00,36.35
2018-03-04 09:00:00,2018-03-04 10:00:00,2018-03-04 12:00:00,2018-03-04 13:00:00,35.32
2018-03-04 10:00:00,2018-03-04 11:00:00,2018-03-04 13:00:00,2018-03-04 14:00:00,34.28
2018-03-04 11:00:00,2018-03-04 12:00:00,2018-03-04 14:00:00,2018-03-04 15:00:00,34.28
2018-03-04 12:00:00,2018-03-04 13:00:00,2018-03-04 15:00:00,2018-03-04 16:00:00,33.24
2018-03-04 13:00:00,2018-03-04 14:00:00,2018-03-04 16:00:00,2018-03-04 17:00:00,33.24
2018-03-04 14:00:00,2018-03-04 15:00:00,2018-03-04 17:00:00,2018-03-04 18:00:00,33.24
2018-03-04 15:00:00,2018-03-04 16:00:00,2018-03-04 18:00:00,2018-03-04 19:00:00,33.24
2018-03-04 16:00:00,2018-03-04 17:00:00,2018-03-04 19:00:00,2018-03-04 20:00:00,33.24
2018-03-04 17:00:00,2018-03-04 18:00:00,2018-03-04 20:00:00,2018-03-04 21:00:00,35.32
2018-03-04 18:00:00,2018-03-04 19:00:00,2018-03-04 21:00:00,2018-03-04 22:00:00,35.32
2018-03-04 19:00:00,2018-03-04 20:00:00,2018-03-04 22:00:00,2018-03-04 23:00:00,34.28
2018-03-04 20:00:00,2018-03-04 21:00:00,2018-03-04 23:00:00,2018-03-05 00:00:00,33.4
2018-03-04 21:00:00,2018-03-04 22:00:00,2018-03-05 00:00:00,2018-03-05 01:00:00,33.3
2018-03-04 22:00:00,2018-03-04 23:00:00,2018-03-05 01:00:00,2018-03-05 02:00:00,33.24
2018-03-04 23:00:00,2018-03-05 00:00:00,2018-03-05 02:00:00,2018-03-05 03:00:00,33.4
2018-03-05 00:00:00,2018-03-05 01:00:00,2018-03-05 03:00:00,2018-03-05 04:00:00,33.4
2018-03-05 01:00:00,2018-03-05 02:00:00,2018-03-05 04:00:00,2018-03-05 05:00:00,33.4
2018-03-05 02:00:00,2018-03-05 03:00:00,2018-03-05 05:00:00,2018-03-05 06:00:00,33.4
2018-03-05 03:00:00,2018-03-05 04:00:00,2018-03-05 06:00:00,2018-03-05 07:00:00,33.76
